Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerGrowthScore,CompanyExperienceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryLevel_Medium,SalaryLevel_High,SalaryLevel_Very High,TenureLevel_Short Term,TenureLevel_Experienced,TenureLevel_Long Term
42,0,840,5,3,4,69,1,3,3,8600,25977,2,19,3,3,2,12,1,3,12,10,2,7,3.25,15,0.9230769230769231,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
37,0,705,27,1,4,76,1,3,4,6372,15290,0,25,3,3,1,9,5,2,5,4,3,2,3.25,10,0.5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
22,0,1020,12,4,3,81,2,2,1,6251,19657,0,14,3,3,0,0,2,2,0,0,0,0,2.25,2,0.0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
51,0,486,9,4,2,60,1,4,1,13682,15172,1,22,3,3,3,15,5,4,6,4,2,3,2.5,10,0.375,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56,0,208,10,3,4,83,3,5,4,17649,16564,2,20,3,1,3,20,0,4,11,10,5,4,3.25,20,0.5238095238095238,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
48,0,260,18,2,4,94,4,3,3,9648,7293,2,20,4,4,0,15,4,1,15,7,7,12,3.0,17,0.9375,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
55,0,234,20,1,2,39,3,5,3,19999,26165,2,12,3,1,3,18,6,2,14,4,4,6,2.0,13,0.7368421052631579,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
55,0,475,12,5,2,81,1,4,2,12623,9721,4,13,3,2,1,21,3,4,10,3,1,2,2.5,8,0.45454545454545453,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
52,0,1105,17,1,2,49,1,3,2,8852,9440,0,24,3,3,2,16,3,3,16,8,8,4,2.5,19,0.9411764705882353,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
39,0,866,9,5,4,37,4,3,1,8744,10510,2,15,3,1,0,16,4,4,10,8,5,7,2.5,16,0.5882352941176471,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
22,0,613,10,3,1,47,4,1,4,2918,11550,1,16,3,2,0,0,5,1,0,0,0,0,2.0,1,0.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,1,433,19,4,1,96,2,1,3,2381,10866,3,21,3,4,2,8,5,3,2,1,0,1,2.75,2,0.2222222222222222,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
26,0,333,9,4,3,73,2,2,4,5322,21226,1,24,3,1,1,9,0,1,7,3,2,1,2.25,7,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
36,0,305,4,5,4,62,2,2,4,6626,20096,2,16,4,3,0,8,2,2,4,3,0,1,3.25,5,0.4444444444444444,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
49,0,469,18,1,2,48,3,5,1,19491,16899,1,23,3,3,3,14,5,1,9,3,4,4,1.75,12,0.6,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
37,0,799,16,5,3,67,1,3,4,6187,9540,2,20,3,1,3,11,6,2,9,5,5,4,2.5,13,0.75,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,0,937,22,1,1,66,4,2,2,2928,7548,0,13,3,1,0,4,4,2,2,1,0,1,1.5,3,0.4,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27,0,1422,18,5,4,58,2,2,2,3271,19088,1,19,3,1,2,9,0,1,9,5,5,5,2.0,12,0.9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
60,0,1433,15,2,4,61,1,5,2,17370,20799,5,25,3,1,0,16,4,4,10,5,5,7,2.75,15,0.5882352941176471,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
60,0,468,4,5,3,81,2,5,2,18094,12104,4,25,3,3,2,22,6,2,8,5,3,5,2.5,13,0.34782608695652173,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
34,0,1124,12,1,1,71,4,2,2,4957,8748,0,25,3,2,2,1,5,1,0,0,0,0,1.5,2,0.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
52,0,284,8,3,1,32,2,4,3,13921,13443,1,12,3,3,2,16,5,4,13,11,3,7,2.75,18,0.7647058823529411,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
48,0,1215,18,3,3,54,4,4,2,13959,16012,4,23,3,2,2,20,3,1,20,17,10,6,2.0,31,0.9523809523809523,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
58,1,1400,29,5,1,34,4,4,3,13942,3557,1,18,3,2,0,15,6,1,6,2,1,3,1.75,7,0.375,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56,0,952,20,1,1,95,4,5,2,19999,23418,3,17,3,1,0,13,4,4,5,1,1,1,2.0,7,0.35714285714285715,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
45,0,854,3,1,4,52,1,3,2,6488,19972,2,17,4,4,3,14,3,2,7,2,2,5,3.0,7,0.4666666666666667,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
34,0,620,15,4,3,98,2,2,1,5901,8945,3,21,3,1,2,14,6,2,12,4,1,6,1.75,7,0.8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True
44,0,1337,8,1,3,47,4,4,4,14395,22828,2,18,3,4,1,14,0,2,11,4,5,6,3.25,13,0.7333333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
31,1,1446,19,4,3,54,1,3,1,6985,21050,2,12,3,1,3,1,0,3,1,1,0,1,2.0,4,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
32,0,1089,21,1,2,59,1,2,3,6141,14699,1,16,4,4,1,2,5,2,1,1,0,0,2.75,3,0.3333333333333333,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
44,1,215,11,5,1,94,1,3,2,8947,23545,1,24,3,3,3,14,0,1,13,5,4,3,1.75,12,0.8666666666666667,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
42,1,1330,9,3,3,36,1,3,4,8448,7183,2,13,3,4,3,8,6,4,7,5,1,5,3.75,9,0.7777777777777778,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
42,0,1231,15,5,1,86,4,3,1,5599,9992,2,14,3,4,0,13,6,4,11,9,2,4,2.5,14,0.7857142857142857,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
34,0,603,7,1,2,76,2,2,2,6657,26908,1,12,3,2,3,9,1,1,2,1,0,1,1.75,3,0.2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
35,0,462,22,2,3,46,1,2,3,5772,6990,0,21,3,1,3,7,6,3,3,2,2,1,2.5,6,0.375,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
18,0,1175,18,3,4,89,3,1,4,3484,23340,1,23,3,3,3,8,3,2,6,5,3,3,3.25,9,0.6666666666666666,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
43,0,951,9,1,3,69,2,3,1,4431,23655,3,23,3,3,2,15,3,1,12,11,4,6,2.0,18,0.75,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True
42,0,1152,5,1,4,65,1,2,4,4862,11528,1,12,3,4,2,17,6,2,7,5,3,5,3.5,10,0.3888888888888889,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
58,0,1474,14,2,2,56,4,5,1,17280,13709,8,25,4,1,1,23,5,3,10,5,4,7,1.75,14,0.4166666666666667,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
39,0,617,24,4,1,59,3,4,2,15552,25443,0,24,3,4,0,10,6,1,8,3,1,4,2.0,8,0.7272727272727273,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
38,0,1278,21,4,2,86,2,2,4,4174,9848,4,23,3,4,0,10,6,2,9,8,1,6,3.0,11,0.8181818181818182,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
20,1,757,4,1,3,98,4,2,2,7275,11331,0,23,3,3,0,1,5,2,0,0,0,0,2.5,2,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
26,0,1289,17,1,1,93,1,2,3,6643,2352,2,23,3,2,3,7,3,2,0,0,0,0,2.0,2,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
32,1,441,18,4,4,53,3,2,2,5766,10992,0,11,3,1,1,6,1,3,5,2,2,3,2.5,6,0.7142857142857143,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
34,0,1251,10,2,2,74,4,3,4,9862,6925,2,21,3,1,0,15,0,2,5,3,1,1,2.25,7,0.3125,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
33,0,1088,12,4,3,100,1,2,1,4367,7176,0,24,3,4,2,6,1,4,1,0,0,0,3.0,2,0.14285714285714285,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
34,0,735,20,2,4,74,2,3,4,7582,14862,3,19,3,2,0,9,3,3,2,2,1,1,3.25,6,0.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
51,0,1385,13,2,3,30,1,4,1,15107,21293,3,24,3,2,2,16,0,3,9,5,4,6,2.25,13,0.5294117647058824,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
23,0,651,2,2,1,81,3,1,3,1872,22739,0,11,3,1,2,2,2,3,0,0,0,0,2.0,1,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
32,0,1139,6,2,2,70,3,1,2,1409,11430,3,19,3,2,2,15,5,4,3,1,1,1,2.5,3,0.1875,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
25,0,826,8,4,2,65,1,2,4,5114,14603,1,25,3,1,3,3,0,1,2,1,0,0,2.0,3,0.5,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
31,1,299,6,3,4,32,1,2,3,4441,4006,1,19,3,4,0,6,2,4,4,3,2,1,3.75,7,0.5714285714285714,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
47,0,500,21,4,3,63,2,4,1,16238,8979,0,17,3,2,1,12,6,4,4,3,0,1,2.5,7,0.3076923076923077,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
20,0,1220,16,1,3,86,2,2,1,6430,9857,0,15,3,2,1,3,2,1,0,0,0,0,1.75,2,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
32,0,769,4,3,4,69,1,2,3,4809,25234,1,22,3,3,2,7,5,1,4,2,2,2,2.75,6,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
19,0,1290,16,3,1,49,3,2,3,4298,23259,0,25,3,3,2,0,4,1,0,0,0,0,2.0,2,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
59,0,279,23,5,1,88,4,5,3,19406,11289,1,16,3,1,3,18,5,3,15,9,2,4,2.0,16,0.7894736842105263,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
49,0,1176,10,3,3,61,2,4,2,15425,6389,3,18,3,1,2,18,5,2,10,6,3,3,2.0,13,0.5263157894736842,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
28,0,1348,15,1,3,75,2,2,3,5849,6150,1,17,4,2,3,10,4,1,8,5,2,2,2.25,9,0.7272727272727273,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False
26,0,1488,13,4,2,31,1,3,4,7359,14848,1,20,4,3,2,5,6,2,5,2,3,3,2.75,8,0.8333333333333334,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
22,1,1129,5,1,3,40,2,1,1,1276,25637,0,17,3,4,3,4,1,2,4,2,1,1,2.5,4,0.8,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
38,0,761,16,5,1,44,3,3,3,8046,17005,1,21,3,4,2,9,1,1,6,4,2,2,2.25,9,0.6,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
50,0,188,8,2,1,39,4,3,4,8879,11967,3,25,3,2,0,14,4,3,5,2,2,2,2.5,7,0.3333333333333333,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
43,0,388,29,4,4,60,1,4,1,13435,22727,2,15,3,4,1,10,5,1,4,3,2,1,2.5,9,0.36363636363636365,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
55,0,1023,4,4,1,59,4,4,2,15209,14108,4,14,3,1,3,13,4,3,7,3,2,3,1.75,9,0.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
32,0,1335,12,3,3,35,3,2,3,6133,7518,0,19,3,1,0,5,6,1,2,1,1,1,2.0,4,0.3333333333333333,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
29,0,1161,23,3,4,76,3,2,4,5785,22760,0,18,4,3,2,10,4,4,6,5,2,2,3.75,9,0.5454545454545454,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
38,0,950,9,1,3,64,2,3,3,9109,24805,2,17,3,1,3,9,5,2,4,1,1,1,2.25,5,0.4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
26,0,1305,16,1,2,57,4,1,4,1333,9260,0,13,3,1,1,4,0,3,3,1,0,1,2.5,2,0.6,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
59,1,532,29,4,2,47,1,3,3,7902,26520,4,12,3,4,0,19,0,2,17,10,7,3,2.75,20,0.85,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
25,0,561,22,5,1,57,1,2,4,4252,15261,1,18,3,4,0,9,5,4,8,2,1,6,3.25,5,0.8,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
38,0,224,16,5,1,41,2,1,3,3461,8097,2,21,3,3,2,7,3,4,1,0,0,1,2.75,1,0.125,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
40,0,983,20,2,3,93,3,4,2,12770,23668,4,19,3,1,2,12,2,4,8,6,3,4,2.5,13,0.6153846153846154,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False
20,0,357,17,2,3,66,2,2,3,5598,5602,1,22,3,1,2,2,5,3,0,0,0,0,2.5,2,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
38,1,487,6,2,2,91,4,3,2,8303,8472,1,13,3,1,0,11,2,4,0,0,0,0,2.25,3,0.0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
37,0,233,15,4,2,90,1,4,3,14720,11230,3,25,3,2,1,11,0,1,7,2,2,3,2.0,8,0.5833333333333334,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
29,1,1287,29,4,1,63,3,2,3,4064,24366,1,21,3,4,2,7,3,2,1,0,0,0,2.5,2,0.125,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23,0,390,27,4,1,58,2,3,1,9042,25739,0,20,3,3,3,7,0,4,7,3,3,5,2.25,9,0.875,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
19,0,1324,10,5,2,80,2,1,3,1717,6862,0,23,3,4,0,2,6,1,2,2,0,1,2.5,3,0.6666666666666666,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
18,0,425,10,2,4,57,1,1,1,1843,2491,4,25,3,4,2,8,2,1,5,3,1,2,2.5,5,0.5555555555555556,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
38,0,208,29,4,2,62,4,3,2,8329,23372,1,23,4,3,2,11,2,3,1,0,1,1,2.5,4,0.08333333333333333,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
21,0,1468,12,3,1,59,1,2,3,6933,15391,0,18,3,1,2,0,5,2,0,0,0,0,1.75,2,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
59,0,500,9,5,3,72,1,5,3,17990,11893,2,21,3,1,0,22,0,2,8,5,3,2,2.25,13,0.34782608695652173,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
28,0,1110,6,2,1,33,3,2,1,3367,2294,1,17,3,2,0,7,4,2,2,1,0,0,1.5,3,0.25,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
46,0,245,14,1,2,49,1,4,4,12866,15745,1,13,4,3,2,14,6,4,5,2,1,2,3.25,7,0.3333333333333333,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
46,0,362,8,2,3,78,3,4,3,13538,5433,1,25,3,4,2,13,0,2,7,2,1,2,3.0,7,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
39,1,659,13,4,1,65,3,3,2,10743,15826,1,20,3,4,2,4,6,1,2,1,1,2,2.0,5,0.4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
55,0,1156,16,5,4,79,1,5,2,19466,5881,0,22,3,4,3,11,4,3,10,7,5,4,3.25,17,0.8333333333333334,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
22,0,109,29,5,3,75,1,1,1,2096,7197,0,21,3,2,1,9,1,4,8,6,1,3,2.5,8,0.8,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
28,0,985,10,1,4,53,1,3,2,8330,5230,0,16,3,4,1,4,5,1,2,1,1,0,2.75,5,0.4,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
28,0,1195,1,3,3,61,1,2,3,7385,6402,1,22,3,4,3,9,5,1,4,3,2,1,2.75,7,0.4,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
23,0,242,10,1,4,34,2,1,4,2712,19536,0,15,3,1,2,0,6,3,0,0,0,0,3.0,1,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
30,0,704,10,2,3,83,2,2,3,5226,19811,1,21,3,3,2,3,6,4,2,1,1,0,3.25,4,0.5,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
31,0,1424,9,5,1,61,4,3,2,8013,13511,1,23,3,2,2,10,4,1,8,5,1,3,1.5,9,0.7272727272727273,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
50,0,848,11,5,1,48,2,4,4,14835,22651,2,20,3,4,3,16,0,3,13,5,7,4,3.0,16,0.7647058823529411,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
30,1,1150,2,1,1,67,3,2,3,4870,26031,0,18,3,4,1,9,5,4,5,4,1,1,3.0,7,0.5,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
55,0,1139,5,1,1,30,2,3,3,9547,5504,8,21,3,1,1,18,5,1,6,3,1,4,1.5,7,0.3157894736842105,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
51,0,679,9,4,4,59,2,4,3,15275,7826,7,12,3,3,0,16,5,2,5,3,1,4,3.0,8,0.29411764705882354,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
56,0,1097,22,3,4,94,3,5,2,19736,20811,1,23,3,4,3,16,1,3,10,6,3,2,3.25,14,0.5882352941176471,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False
22,0,1426,12,3,3,57,3,1,1,2731,16766,0,18,3,3,2,0,5,3,0,0,0,0,2.5,1,0.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
60,0,541,18,5,1,55,3,5,3,17322,10235,5,19,3,4,3,25,5,3,13,4,4,8,2.75,13,0.5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
44,0,169,4,5,4,61,2,3,4,8231,16553,3,14,3,3,1,19,0,1,4,3,2,2,3.0,8,0.2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
60,0,1195,7,5,2,47,3,4,4,13198,16898,4,13,3,4,1,17,0,4,7,2,2,4,3.5,8,0.3888888888888889,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
33,0,540,1,4,4,45,2,2,4,4565,16852,1,16,3,4,0,4,0,2,3,1,2,2,3.5,5,0.6,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
58,0,997,2,5,3,63,1,4,2,13713,15409,5,23,3,4,3,18,4,3,17,14,9,14,3.0,27,0.8947368421052632,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
43,0,323,29,4,2,76,2,5,4,19575,2868,3,11,3,1,1,14,2,3,7,3,3,2,2.5,11,0.4666666666666667,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
21,0,406,4,5,4,47,2,2,1,4753,20607,1,20,3,4,0,2,5,3,2,1,1,1,3.0,4,0.6666666666666666,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
35,0,1159,5,3,3,45,4,2,2,3850,6767,2,25,3,2,2,11,6,2,6,3,3,4,2.25,8,0.5,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
23,0,142,6,1,4,82,4,3,3,7350,15590,0,21,3,3,3,4,0,2,0,0,0,0,3.0,3,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
58,0,796,29,5,3,65,1,4,2,16028,15391,2,15,3,3,0,19,5,1,13,10,2,6,2.25,16,0.65,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
31,0,1158,4,5,2,51,2,2,1,6158,4420,0,15,3,3,2,16,5,3,10,4,5,8,2.25,11,0.5882352941176471,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
27,0,758,11,2,1,90,2,2,1,4351,9265,0,16,4,1,1,4,0,2,3,2,1,2,1.25,5,0.6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
41,1,333,7,3,4,100,1,2,4,7047,9047,3,13,3,4,0,18,0,1,8,3,4,5,3.25,9,0.42105263157894735,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
36,0,988,8,3,4,90,1,2,2,5212,7101,1,19,3,3,1,15,5,1,13,8,3,9,2.5,13,0.8125,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
22,0,259,3,4,1,49,4,1,1,5734,12004,1,22,4,3,2,5,0,4,4,3,1,3,2.25,5,0.6666666666666666,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
